owner_id,owner_age_group,owner_gender,district,neighborhood_code,breed_primary,breed_primary_is_mixed,breed_secondary,breed_secondary_is_mixed,breed_type,dog_birth_year,dog_gender,dog_color
122956,51-60,male,12,122,Pekingese,True,,False,small/companion,2004.0,female,brown
122956,51-60,male,12,122,Mixed breed (small),False,,False,small/companion,2012.0,female,brown
122960,41-50,female,9,91,Bolonka Zwetna,False,,False,small/companion,2013.0,female,brown/white
122967,31-40,female,9,92,Pug,False,,False,small/companion,2010.0,male,beige/black
122969,51-60,female,8,83,Jack Russel Terrier,False,,False,small/companion,2012.0,male,tricolor
122970,31-40,female,3,34,French Bulldog,False,,False,small/companion,2014.0,male,black brindle
122974,41-50,female,11,111,English Toy Terrier,False,,False,small/companion,2012.0,male,black/tan
122977,61-70,male,4,44,Pekingese,True,,False,small/companion,2012.0,female,brown
122986,21-30,female,9,92,Chihuahua,False,,False,small/companion,2012.0,male,sable
122992,21-30,female,11,119,Chihuahua,False,,False,small/companion,2014.0,female,white
122992,21-30,female,11,119,Mixed breed (small),False,,False,small/companion,2016.0,male,gray
123006,71-80,female,12,121,Poodle,False,,False,small/companion,2014.0,male,light-colored
123009,31-40,female,9,92,Terrier (generic),True,,False,small/companion,2012.0,male,black/white
123010,61-70,female,11,119,Yorkshire Terrier,False,,False,small/companion,2012.0,male,black/tan
123012,41-50,female,7,74,Mixed breed (large),False,,False,large/working,2012.0,male,black/brown/white
123017,31-40,male,7,72,Bergamasker,False,Collie,False,large/working,2014.0,male,black/gray
123020,71-80,female,6,61,Toy Poodle,False,,False,small/companion,2012.0,male,apricot
123024,31-40,male,11,115,French Bulldog,False,,False,small/companion,2014.0,male,black
123027,71-80,female,6,63,Shih Tzu,False,,False,small/companion,2012.0,male,white
123034,31-40,female,11,119,Mixed breed (small),False,,False,small/companion,2012.0,female,black
123040,31-40,female,2,24,Chihuahua,False,,False,small/companion,2013.0,female,apricot
123043,41-50,female,7,73,Pomeranian (Zwergspitz),False,,False,small/companion,2008.0,female,light brown
123052,41-50,female,3,31,Yorkshire Terrier,False,,False,small/companion,2016.0,male,black/tan
123077,61-70,male,9,91,Yorkshire Terrier,False,,False,small/companion,2011.0,male,beige/black
123101,31-40,female,11,119,Dachshund,False,,False,small/companion,2012.0,female,black/brown
123103,51-60,female,3,31,Labrador Retriever,True,,False,large/working,2012.0,female,blonde
123111,31-40,male,11,119,Yorkshire Terrier,False,,False,small/companion,2018.0,female,blue/tan
123116,31-40,female,7,72,Dachshund,False,,False,small/companion,2014.0,female,red/brown
123116,31-40,female,7,72,Pyrenäenberghund,False,,False,large/working,2009.0,male,gray
123126,41-50,female,6,61,Miniature Pinscher,False,,False,small/companion,2014.0,female,red
123129,31-40,male,3,34,Jack Russel Terrier,False,,False,small/companion,2010.0,male,black/white/brown
123141,41-50,male,5,52,Pomeranian (Zwergspitz),False,,False,small/companion,2012.0,male,dark brown
123143,31-40,female,11,111,Cocker Spaniel,False,,False,small/companion,2012.0,female,black
123148,61-70,female,7,72,Golden Retriever,False,Poodle,False,large/working,2011.0,female,white
123188,61-70,male,2,24,Dachshund,False,,False,small/companion,2012.0,male,wild boar colored
123189,31-40,female,9,92,Chihuahua,False,,False,small/companion,2011.0,female,brown
123190,41-50,female,7,74,Miniature Pinscher,False,Miniature Pinscher (Rehpinscher type),False,small/companion,2014.0,male,black/brown
123200,51-60,female,3,33,Pug,False,,False,small/companion,2011.0,female,beige/black
123201,41-50,female,7,72,Mixed breed (small),False,,False,small/companion,2013.0,male,brown/white
123206,31-40,male,6,61,French Bulldog,False,,False,small/companion,2012.0,male,white/black
123209,31-40,female,4,44,Chihuahua,True,,False,small/companion,2012.0,female,black
123218,31-40,female,2,21,French Bulldog,False,,False,small/companion,2014.0,female,beige/black
123221,71-80,female,9,92,Tibet Terrier,False,Schnauzer (generic),False,large/working,2012.0,female,black/gray
123222,41-50,male,9,91,Poodle,False,Deutsch Drahthaar,False,large/working,2012.0,female,white/beige
123223,51-60,female,2,24,Border Terrier,False,,False,small/companion,2012.0,male,red grizzle
123226,51-60,male,11,119,Labrador Retriever,False,,False,large/working,2013.0,female,blonde
123236,51-60,female,7,72,Mixed breed (large),False,,False,large/working,2016.0,female,white/black
123237,21-30,female,7,74,Sheltie,False,,False,small/companion,2014.0,male,blue/merle
123242,41-50,female,1,11,French Bulldog,False,,False,small/companion,2014.0,male,black
123243,21-30,female,4,42,Barbet,False,,False,large/working,2014.0,male,black
123252,21-30,male,2,21,Bergamasker,False,,False,large/working,2011.0,male,black/white
123253,51-60,female,10,102,Welsh Corgi Pembroke,False,,False,small/companion,2010.0,female,red/white
123288,21-30,male,11,115,Dobermann,False,Jack Russel Terrier,False,large/working,2012.0,female,black/brown
123292,21-30,female,12,123,Miniature Pinscher,False,,False,small/companion,2012.0,male,black
123295,31-40,female,11,119,French Bulldog,False,,False,small/companion,2012.0,female,black/brown/red
123315,21-30,female,2,21,French Bulldog,False,,False,small/companion,2011.0,female,beige/black
123326,41-50,female,6,63,Parson Terrier,False,,False,small/companion,2012.0,male,tricolor
123329,51-60,female,11,111,Miniature Poodle,False,,False,small/companion,2009.0,male,apricot
123342,51-60,female,7,74,Bernese Mountain Dog,False,,False,large/working,2012.0,male,tricolor
123351,81-90,female,10,101,French Bulldog,False,,False,small/companion,2011.0,female,black/white
123402,31-40,female,2,21,Prager Rattler,False,,False,small/companion,2014.0,male,black/brown
123407,31-40,female,7,74,English Bulldog,False,,False,large/working,2013.0,male,brown/white
123411,31-40,female,7,74,Sloughi,True,,False,large/working,2013.0,female,brown
123439,21-30,female,12,122,Chihuahua,False,,False,small/companion,2011.0,female,light brown
123452,51-60,female,9,91,Mixed breed (large),False,,False,large/working,2014.0,female,light brown
123455,41-50,female,7,71,Parson Jack Russell Terrier,False,,False,small/companion,2011.0,male,white/black
123457,61-70,female,9,92,Shih Tzu,False,,False,small/companion,2007.0,female,black/white
123470,41-50,female,4,44,Pinscher,False,,False,small/companion,2011.0,female,black/brown
123471,41-50,female,12,121,Mixed breed (small),False,,False,small/companion,2012.0,male,black/brown
123479,31-40,male,9,92,Border Collie,False,Rhodesian Ridgeback,False,large/working,2011.0,male,brown/white
123484,61-70,male,12,123,Labrador Retriever,False,,False,large/working,2013.0,male,cream
123487,31-40,female,8,82,Dachshund,False,,False,small/companion,2018.0,male,red
123492,31-40,female,6,61,German Shepherd,False,,False,large/working,2018.0,female,gray
123492,31-40,female,6,61,Chihuahua,False,,False,small/companion,2006.0,female,black/white
123495,41-50,female,11,115,Chihuahua,False,,False,small/companion,2011.0,male,white
123501,51-60,male,12,121,American Cocker Spaniel,False,,False,small/companion,2011.0,male,black/white
123508,41-50,female,3,31,Yorkshire Terrier,False,Miniature Dachshund,False,small/companion,2014.0,male,black/brown
123511,31-40,female,5,51,Chihuahua,False,,False,small/companion,2011.0,female,tricolor
123518,51-60,female,2,21,Havanese,False,,False,small/companion,2014.0,female,golden
123521,41-50,female,10,102,Mixed breed (large),False,,False,large/working,2011.0,female,black/white
123526,51-60,male,5,52,Miniature Schnauzer,False,,False,small/companion,2014.0,male,black/silver
123548,81-90,female,3,33,German Shepherd,False,,False,large/working,2007.0,female,black/brown
123559,71-80,male,2,24,Golden Retriever,False,,False,large/working,2014.0,female,golden
123564,41-50,female,6,63,Maltese,False,,False,small/companion,2014.0,male,white
123588,71-80,female,11,119,Standard Poodle,False,,False,large/working,2014.0,male,black
123590,51-60,male,9,92,Miniature Pinscher,False,,False,small/companion,2014.0,male,black/brown
123591,51-60,female,11,115,Icelandic Sheepdog,False,,False,small/companion,2009.0,male,cream
123594,21-30,female,11,111,Pinscher,False,,False,small/companion,2014.0,female,black/brown
123597,21-30,female,4,42,Pug,False,,False,small/companion,2012.0,male,beige
123606,41-50,female,11,115,Bolonka Zwetna,False,,False,small/companion,2014.0,male,black/white
123607,51-60,male,11,119,Labrador Retriever,False,German Shepherd,False,large/working,2014.0,female,black
123616,41-50,female,7,72,Border Collie,False,,False,large/working,2015.0,male,black/white
123616,41-50,female,7,72,Border Collie,False,,False,large/working,2014.0,female,tricolor
123617,51-60,male,8,83,Bavarian Mountain Scent Hound,False,,False,large/working,2014.0,female,red/brown
123619,71-80,female,11,115,Bernese Mountain Dog,False,,False,large/working,2014.0,male,tricolor
123631,31-40,female,2,21,Podenco,True,,False,large/working,2012.0,female,beige
123631,31-40,female,2,21,Spitz (generic),False,,False,small/companion,2016.0,male,black/brown
123636,31-40,male,3,33,Chihuahua,True,,False,small/companion,2011.0,female,blonde
123637,21-30,female,9,92,Mixed breed (large),False,,False,large/working,2012.0,male,brown
123649,71-80,male,5,52,Mixed breed (small),False,,False,small/companion,2015.0,male,black/brown
123680,41-50,female,4,44,Chihuahua,False,Miniature Pinscher (Rehpinscher type),False,small/companion,2012.0,male,light brown
123682,61-70,female,11,111,Labrador Retriever,False,,False,large/working,2005.0,male,black
123688,51-60,female,6,61,Mixed breed (large),False,,False,large/working,2013.0,female,tricolor
123697,51-60,female,12,122,Landseer,False,,False,large/working,2014.0,male,white/black
123699,61-70,male,7,74,Bolonka Zwetna,False,,False,small/companion,2013.0,male,black/beige
123700,41-50,male,7,74,Japan Chin,False,,False,small/companion,2011.0,male,black/white
123707,51-60,female,7,73,Mixed breed (small),False,,False,small/companion,2011.0,male,beige
123717,61-70,female,7,72,Newfoundland,False,,False,large/working,2012.0,female,black
123731,51-60,female,3,31,Jack Russel Terrier,False,,False,small/companion,2009.0,female,black/white
123734,51-60,female,7,72,Golden Retriever,False,Poodle,False,large/working,2014.0,male,black
123735,61-70,female,2,21,Jack Russel Terrier,False,,False,small/companion,2014.0,female,tricolor
123754,31-40,male,10,102,Boxer,False,,False,large/working,2012.0,male,brindle
123783,51-60,male,9,91,Mixed breed (small),False,,False,small/companion,2014.0,male,white/brown
123784,31-40,female,10,102,Pug,False,,False,small/companion,2010.0,male,beige/black
123792,41-50,male,1,13,Labrador Retriever,True,,False,large/working,2014.0,female,white/yellow
123808,51-60,male,4,42,Great Dane,False,,False,large/working,2014.0,female,black
123814,71-80,female,9,92,Mixed breed (small),False,,False,small/companion,2014.0,female,brown
123816,31-40,female,9,91,Terrier (generic),True,,False,small/companion,2014.0,female,beige
123832,21-30,female,11,115,Chihuahua,False,,False,small/companion,2013.0,male,white/brown
123871,51-60,female,7,74,Dachshund,False,,False,small/companion,2006.0,female,black
123871,51-60,female,7,74,Dachshund,False,,False,small/companion,2007.0,male,black
123871,51-60,female,7,74,Mixed breed (large),False,,False,large/working,2018.0,female,black/brown
123921,21-30,female,3,34,Chihuahua,False,,False,small/companion,2014.0,female,tricolor
123922,61-70,female,4,42,Maltese,False,,False,small/companion,2014.0,female,white
123926,41-50,female,9,92,Miniature Pinscher,False,,False,small/companion,2009.0,male,black/brown
123936,51-60,female,3,34,Chihuahua,False,,False,small/companion,2014.0,female,white/brown
123943,31-40,male,1,11,Yorkshire Terrier,False,,False,small/companion,2012.0,male,black/brown
123944,61-70,male,6,61,Golden Retriever,False,Poodle,False,large/working,2014.0,female,beige
123946,41-50,female,11,119,Pomeranian (Zwergspitz),False,,False,small/companion,2014.0,female,brown
123960,31-40,male,9,92,Shiba Inu,False,,False,small/companion,2014.0,male,red
123968,51-60,male,2,21,Chihuahua,False,,False,small/companion,2014.0,female,blue
123971,21-30,male,12,123,Parson Jack Russell Terrier,False,Labrador Retriever,False,large/working,2016.0,female,white/black
123981,31-40,female,9,92,Akita,False,,False,large/working,2014.0,male,red/white
123983,31-40,female,4,41,French Bulldog,False,,False,small/companion,2014.0,female,black brindle
123984,41-50,female,3,34,Mixed breed (small),False,,False,small/companion,2019.0,female,tricolor
123984,41-50,female,3,34,Groenendael,False,,False,large/working,2013.0,male,black
124036,41-50,female,3,31,Medium Poodle,False,,False,small/companion,2014.0,female,black
124080,31-40,female,11,111,Golden Retriever,False,,False,large/working,2014.0,male,beige
124137,41-50,male,3,34,Mixed breed (small),False,,False,small/companion,2014.0,male,black
124139,31-40,female,3,31,Samojede,False,,False,large/working,2014.0,male,white
124170,51-60,female,12,123,Yorkshire Terrier,False,,False,small/companion,2009.0,male,black/brown
124226,51-60,female,4,42,Chow Chow,False,,False,large/working,2017.0,female,white
124241,41-50,male,12,123,Chihuahua,False,,False,small/companion,2011.0,female,white
124242,31-40,female,2,24,Beagle,True,,False,small/companion,2017.0,female,beige
124242,31-40,female,2,24,Dachshund,False,,False,small/companion,2012.0,female,brown
124243,31-40,male,12,123,French Bulldog,False,,False,small/companion,2012.0,male,dark brindle
124243,31-40,male,12,123,Pomeranian,False,,False,small/companion,2018.0,female,orange
124259,41-50,male,12,121,Pug,False,,False,small/companion,2014.0,male,beige
124266,41-50,female,2,24,Canaan Dog,True,,False,large/working,2011.0,female,white/brown
124268,51-60,female,1,11,Pomeranian (Zwergspitz),False,,False,small/companion,2014.0,male,beige
124324,21-30,female,12,123,English Bulldog,False,,False,large/working,2018.0,male,brown/white
124332,21-30,female,11,111,French Bulldog,False,,False,small/companion,2014.0,male,brown
124336,31-40,female,11,111,Cocker Spaniel,False,,False,small/companion,2010.0,female,red
124346,31-40,female,11,115,Labrador Retriever,False,,False,large/working,2014.0,female,black
124359,31-40,female,2,24,Podenco,False,,False,large/working,2007.0,female,light brown
124359,31-40,female,2,24,Chihuahua,False,,False,small/companion,2009.0,male,white/beige
124374,31-40,female,11,111,Chihuahua,False,,False,small/companion,2014.0,male,red merle
124376,41-50,female,11,119,Pug,False,,False,small/companion,2014.0,male,black
124397,31-40,female,9,92,Appenzeller Sennenhund,False,Jack Russel Terrier,False,large/working,2013.0,female,red/white
124402,71-80,female,6,61,Mixed breed (small),False,,False,small/companion,2012.0,female,beige/black
124403,51-60,female,7,72,Mixed breed (large),False,,False,large/working,2011.0,female,beige/red
124417,51-60,female,3,33,Flat Coated Retriever,False,,False,large/working,2016.0,female,black
124417,51-60,female,3,33,Mixed breed (large),False,,False,large/working,2018.0,male,light brown
124417,51-60,female,3,33,Golden Retriever,False,,False,large/working,2014.0,male,golden
124428,31-40,female,4,44,Beagle,False,Pug,False,small/companion,2013.0,male,beige
124430,31-40,male,7,74,Miniature Dachshund,False,,False,small/companion,2010.0,male,black
124434,61-70,female,12,123,German Shepherd,False,,False,large/working,2014.0,female,black/yellow
124446,31-40,female,10,101,Podenco,False,,False,large/working,2009.0,female,tricolor
124467,61-70,female,3,34,Chihuahua,False,,False,small/companion,2013.0,female,brown/beige
124472,31-40,female,11,115,Chihuahua,False,,False,small/companion,2013.0,male,black/white
124476,31-40,male,10,101,Labrador Retriever,False,,False,large/working,2014.0,male,gray
124479,41-50,female,10,102,Standard Poodle,False,,False,large/working,2013.0,female,silver
124481,31-40,male,10,101,Labrador Retriever,False,,False,large/working,2010.0,male,black
124493,21-30,male,6,61,Rottweiler,False,,False,large/working,2011.0,female,black/brown
124497,31-40,female,5,51,Chihuahua,False,,False,small/companion,2011.0,male,brown
124507,51-60,male,3,33,Miniature Pinscher,False,Miniature Pinscher (Rehpinscher type),False,small/companion,2011.0,male,brown
124509,31-40,female,12,123,German Spitz (Small),False,,False,small/companion,2011.0,male,beige
124510,41-50,female,8,82,Pug,False,,False,small/companion,2007.0,female,beige
124511,51-60,female,7,71,Poodle,False,,False,small/companion,2011.0,female,tricolor
124520,31-40,female,9,92,Chihuahua,False,,False,small/companion,2007.0,female,black/brown
124531,51-60,female,11,119,Dalmatiner,False,,False,large/working,2014.0,female,white/brown
124535,21-30,female,11,119,Collie,False,,False,large/working,2012.0,female,gold/sable
124537,31-40,female,12,122,Yorkshire Terrier,False,,False,small/companion,2014.0,male,black/tan
124543,41-50,female,9,91,German Shepherd,False,,False,large/working,2010.0,female,white
124543,41-50,female,9,91,German Shepherd,False,,False,large/working,2016.0,male,white
124545,71-80,female,11,119,Dachshund,True,,False,small/companion,2007.0,male,reddish-brown/white
124549,71-80,male,5,52,English Setter,False,,False,large/working,2008.0,female,black/white
124562,31-40,female,11,115,Labrador Retriever,False,,False,large/working,2014.0,female,black
124569,31-40,female,3,34,French Bulldog,False,,False,small/companion,2011.0,female,brown
124585,51-60,female,11,111,German Shepherd,False,,False,large/working,2013.0,male,brown/black
124587,51-60,female,2,21,Mixed breed (small),False,,False,small/companion,2012.0,male,brown
124591,31-40,female,9,92,Russian Toy,False,,False,small/companion,2011.0,female,red
124593,41-50,female,2,23,Poodle,False,Chihuahua,False,small/companion,2011.0,male,silver
124594,41-50,male,4,42,Bolonka Zwetna,True,,False,small/companion,2013.0,male,gray/black
124595,81-90,female,11,111,Mixed breed (small),False,,False,small/companion,2013.0,female,beige
124628,41-50,female,8,81,Pointer,True,,False,large/working,2011.0,female,brown
124633,51-60,female,2,21,French Bulldog,False,,False,small/companion,2010.0,female,white/black
124637,71-80,female,3,31,Chihuahua,False,,False,small/companion,2011.0,male,white/beige
124645,51-60,female,3,33,Mixed breed (small),False,,False,small/companion,2014.0,female,brown
124648,41-50,female,5,51,Poodle,True,,False,small/companion,2011.0,male,apricot
124649,71-80,female,10,101,Dachshund,False,,False,small/companion,2007.0,female,wild boar colored
124652,41-50,female,8,82,Schnauzer (generic),True,,False,large/working,2012.0,female,black
124665,31-40,male,10,101,Mixed breed (small),False,,False,small/companion,2014.0,male,brown/white
124671,61-70,female,3,33,Maltese,False,,False,small/companion,2010.0,female,white/black
124671,61-70,female,3,33,Maltese,False,,False,small/companion,2015.0,female,white
124672,41-50,female,9,91,Maltese,False,,False,small/companion,2014.0,male,white
124673,41-50,male,10,101,Dachshund,False,,False,small/companion,2011.0,female,brown
124674,31-40,female,11,111,Podenco,True,,False,large/working,2005.0,male,brown/white
124675,31-40,female,2,24,Cocker Spaniel,False,,False,small/companion,2005.0,female,black
124693,61-70,male,3,33,Bernese Mountain Dog,False,,False,large/working,2014.0,male,tricolor
124694,41-50,female,11,115,Jack Russel Terrier,False,,False,small/companion,2010.0,female,white
124707,31-40,female,11,119,Mixed breed (small),False,,False,small/companion,2010.0,female,beige
124729,71-80,male,3,31,Border Collie,True,,False,large/working,2010.0,male,black/white
124733,31-40,male,10,101,Pug,False,,False,small/companion,2009.0,male,beige
124735,71-80,female,7,71,Norwich Terrier,False,,False,small/companion,2006.0,male,beige/red
124749,31-40,female,9,92,Yorkshire Terrier,False,Maltese,False,small/companion,2010.0,male,white
124757,31-40,female,10,101,Pug,False,,False,small/companion,2010.0,female,beige
124764,51-60,female,8,82,Labrador Retriever,False,Poodle,False,large/working,2014.0,female,apricot
124766,31-40,male,4,44,Pug,False,,False,small/companion,2010.0,male,beige
124770,31-40,male,9,91,Yorkshire Terrier,False,,False,small/companion,2010.0,male,black/brown
124783,51-60,male,3,34,Chihuahua,False,,False,small/companion,2009.0,male,beige
124786,51-60,male,10,101,Mixed breed (small),False,,False,small/companion,2010.0,male,black/brown
124789,61-70,male,9,92,Shih Tzu,False,Chihuahua,False,small/companion,2010.0,female,white/red
124790,51-60,female,10,101,Mixed breed (large),False,,False,large/working,2014.0,female,brown/black
124791,51-60,male,1,11,Galgo Espanol,False,,False,large/working,2008.0,female,beige
124798,41-50,male,9,92,Mixed breed (small),False,,False,small/companion,2014.0,female,black/brown
124800,61-70,female,7,74,Mixed breed (small),False,,False,small/companion,2014.0,male,black
124809,51-60,male,3,33,Chihuahua,False,,False,small/companion,2010.0,female,brown
124835,51-60,female,6,63,West Highland White Terrier,False,Maltese,False,small/companion,2009.0,female,cream
124856,31-40,female,12,122,Australian Shepherd,False,,False,large/working,2014.0,male,tricolor
124906,41-50,female,7,71,Golden Retriever,False,Labrador Retriever,False,large/working,2018.0,female,blonde
124911,31-40,female,9,91,French Bulldog,False,,False,small/companion,2013.0,female,red
124928,41-50,male,9,92,Chihuahua,False,,False,small/companion,2010.0,male,white
124931,51-60,female,12,122,Dachshund,False,,False,small/companion,2017.0,female,black/brown
124932,61-70,male,11,115,Pekingese,True,,False,small/companion,2010.0,male,brown
124933,51-60,male,12,121,Chihuahua,False,,False,small/companion,2010.0,female,white/brown
124934,21-30,female,12,122,French Bulldog,False,,False,small/companion,2011.0,male,black/white
124936,31-40,female,12,123,Chihuahua,False,,False,small/companion,2014.0,male,black/brown
124939,31-40,female,4,44,Mixed breed (small),False,,False,small/companion,2010.0,male,black
125021,31-40,female,5,52,Bolonka Zwetna,False,,False,small/companion,2010.0,male,gray/black
125025,21-30,female,10,101,Chihuahua,False,,False,small/companion,2010.0,male,brown
125031,31-40,female,9,91,Chihuahua,False,,False,small/companion,2014.0,female,white/black
125049,21-30,female,11,119,Chihuahua,True,,False,small/companion,2010.0,female,white/black
125064,31-40,female,9,91,Labrador Retriever,False,,False,large/working,2010.0,female,black
125074,31-40,female,2,21,Jack Russel Terrier,True,,False,small/companion,2012.0,female,white/brown
125106,21-30,female,11,111,Yorkshire Terrier,False,,False,small/companion,2009.0,female,black/brown
125109,51-60,female,9,92,Mixed breed (small),False,,False,small/companion,2016.0,female,white
125109,51-60,female,9,92,Pomeranian (Zwergspitz),False,,False,small/companion,2014.0,male,light brown
125110,21-30,female,11,115,Chihuahua,False,,False,small/companion,2014.0,female,black/tan
125114,31-40,female,10,101,Pinscher,False,,False,small/companion,2013.0,male,light brown
125121,41-50,male,7,73,Pomeranian,False,Pomeranian (Zwergspitz),False,small/companion,2014.0,male,black/tan
125130,41-50,female,3,31,Pomeranian (Zwergspitz),False,,False,small/companion,2014.0,male,light brown
125130,41-50,female,3,31,Pomeranian (Zwergspitz),False,,False,small/companion,2015.0,male,brown/red
125168,41-50,female,6,61,Kooikerhondje,False,,False,small/companion,2014.0,male,white/orange
125170,71-80,female,11,119,Mixed breed (large),False,,False,large/working,2008.0,male,black
125172,81-90,female,11,111,Miniature Poodle,False,,False,small/companion,2006.0,male,black
125182,41-50,female,11,119,Chihuahua,False,,False,small/companion,2011.0,female,beige
125210,51-60,female,11,111,Golden Retriever,False,,False,large/working,2016.0,male,white/brown
125227,31-40,female,3,34,Mixed breed (small),False,,False,small/companion,2014.0,female,tricolor
125258,51-60,female,6,63,Australian Cattle Dog,False,,False,large/working,2010.0,male,gray/black
125261,41-50,female,11,111,Maltese,False,,False,small/companion,2014.0,female,white
125277,61-70,female,7,72,Maltese,False,Havanese,False,small/companion,2014.0,male,black/white
125279,21-30,female,1,11,Bichon,False,Yorkshire Terrier,False,small/companion,2007.0,male,tricolor
125294,31-40,female,12,123,Labrador Retriever,False,,False,large/working,2014.0,female,black
125305,21-30,female,3,33,Shiba Inu,False,,False,small/companion,2011.0,male,light brown
125309,21-30,female,8,81,Yorkshire Terrier,False,,False,small/companion,2014.0,male,steelblue
125311,31-40,female,12,122,Bolonka Zwetna,False,,False,small/companion,2014.0,male,black/brown
125328,41-50,male,3,31,Jack Russel Terrier,False,,False,small/companion,2014.0,female,tricolor
125328,41-50,male,3,31,Jack Russel Terrier,False,,False,small/companion,2010.0,male,white
125330,51-60,female,10,101,Maltese,False,,False,small/companion,2014.0,female,white
125332,41-50,male,5,51,Chihuahua,False,,False,small/companion,2014.0,female,white/beige
125334,41-50,male,9,92,Golden Retriever,False,,False,large/working,2014.0,female,blonde
125338,31-40,female,12,122,Chihuahua,False,,False,small/companion,2014.0,male,beige/white
125339,21-30,female,11,111,Chihuahua,False,,False,small/companion,2014.0,male,white/beige
125348,41-50,male,4,42,Maltese,False,,False,small/companion,2014.0,female,white
125350,41-50,male,8,83,Pekingese,False,,False,small/companion,2014.0,male,white
125358,31-40,female,9,92,German Shepherd,True,,False,large/working,2014.0,female,brown
125364,41-50,female,11,111,Berger des Pyrenées,False,Malinois,False,large/working,2010.0,male,dark brown
125370,41-50,female,11,119,Maltese,False,,False,small/companion,2006.0,female,white
125379,51-60,female,9,91,Miniature Poodle,False,,False,small/companion,2013.0,female,black
125379,51-60,female,9,91,Miniature Poodle,False,,False,small/companion,2002.0,male,black/white
125399,41-50,male,12,123,Rottweiler,False,,False,large/working,2014.0,male,black
125400,41-50,female,5,51,Epagneul Breton (Bretonischer Vorstehhund),False,Setter (generic),False,large/working,2008.0,female,white/red
125408,21-30,female,11,111,Chihuahua,False,,False,small/companion,2013.0,male,brown
125409,21-30,male,4,42,Pug,False,,False,small/companion,2013.0,male,black
125467,21-30,male,11,111,Labrador Retriever,True,,False,large/working,2016.0,female,black
125469,41-50,female,12,122,Mixed breed (small),False,,False,small/companion,2014.0,male,tricolor
125470,21-30,female,10,101,Pomeranian (Zwergspitz),False,,False,small/companion,2014.0,male,orange
125471,71-80,female,6,61,Welsh Terrier,False,,False,small/companion,2008.0,male,black/tan
125472,51-60,female,11,119,Mixed breed (small),False,,False,small/companion,2012.0,male,light brown
125502,51-60,female,7,74,Labrador Retriever,False,,False,large/working,2019.0,male,yellow
125532,51-60,male,3,34,Beagle,False,,False,small/companion,2011.0,male,tricolor
125539,71-80,female,10,101,West Highland White Terrier,False,,False,small/companion,2017.0,female,white
125568,51-60,female,7,72,Havanese,False,,False,small/companion,2014.0,female,black
125575,31-40,female,11,115,Boxer,False,,False,large/working,2009.0,female,fawn
125587,41-50,female,11,119,Mixed breed (small),False,,False,small/companion,2007.0,female,black/white
125587,41-50,female,11,119,Mixed breed (small),False,,False,small/companion,2006.0,female,white
125589,51-60,female,11,119,Miniature Pinscher,False,Miniature Pinscher (Rehpinscher type),False,small/companion,2010.0,female,brown
125605,31-40,female,11,111,Chihuahua,False,,False,small/companion,2009.0,female,brown/white
125610,21-30,female,9,91,German Spitz (Small),False,,False,small/companion,2014.0,male,black/gray
125611,21-30,female,7,74,Miniature Schnauzer,False,,False,small/companion,2011.0,male,black
125618,41-50,female,3,34,Maltese,False,,False,small/companion,2014.0,male,white
125622,21-30,male,11,111,Mixed breed (small),False,,False,small/companion,2014.0,female,white
125626,31-40,male,6,63,Bernese Mountain Dog,False,Appenzeller Sennenhund,False,large/working,2013.0,male,tricolor
125628,41-50,female,7,74,Labrador Retriever,False,,False,large/working,2019.0,male,black
125633,61-70,female,7,71,Miniature Dachshund,False,,False,small/companion,2004.0,male,wild boar colored
125641,21-30,female,11,119,Pug,False,,False,small/companion,2009.0,male,beige
125643,31-40,female,6,61,Yorkshire Terrier,False,,False,small/companion,2018.0,female,blue/tan
125644,51-60,female,7,73,Jack Russel Terrier,False,,False,small/companion,2017.0,male,tricolor
125649,61-70,male,9,92,German Shepherd,False,Labrador Retriever,False,large/working,2005.0,male,beige brindle
125651,71-80,female,7,72,Podenco,False,,False,large/working,2009.0,female,brown
125656,51-60,female,11,115,Welsh Terrier,False,,False,small/companion,2015.0,female,black/tan
125668,41-50,female,9,92,Mixed breed (small),False,,False,small/companion,2008.0,male,light brown/white
125670,41-50,male,3,31,Boston Terrier,False,,False,small/companion,2011.0,male,brown/white
125672,21-30,female,4,44,Maltese,False,,False,small/companion,2014.0,female,white
125676,51-60,female,2,21,Rhodesian Ridgeback,False,,False,large/working,2015.0,female,light brown
125677,51-60,female,7,73,Mixed breed (small),False,,False,small/companion,2007.0,male,gray/brown
125689,61-70,female,7,74,Medium Poodle,False,,False,small/companion,2014.0,male,black
125693,31-40,female,3,31,Mixed breed (small),False,,False,small/companion,2013.0,female,black
125728,31-40,female,3,34,Chihuahua,False,,False,small/companion,2005.0,male,brown
125728,31-40,female,3,34,Chihuahua,False,,False,small/companion,2010.0,male,brown/white
125729,41-50,male,12,123,Miniature Schnauzer,False,,False,small/companion,2014.0,male,black/silver
125738,51-60,female,10,102,Chihuahua,False,,False,small/companion,2017.0,male,brown
125740,31-40,female,12,123,Mixed breed (small),False,,False,small/companion,2010.0,female,tricolor
125749,41-50,female,2,24,Barbet,False,,False,large/working,2014.0,male,black/white
125752,61-70,male,11,119,Maltese,False,,False,small/companion,2014.0,male,white
125775,51-60,male,2,24,Yorkshire Terrier,False,,False,small/companion,2017.0,female,black/brown
